rev_count,date
3154,"2016-07-13 00:00:00"
3157,"2016-07-14 00:00:00"
3182,"2016-07-15 00:00:00"
3514,"2016-07-16 00:00:00"
3377,"2016-07-17 00:00:00"
3196,"2016-07-18 00:00:00"
2970,"2016-07-19 00:00:00"
2824,"2016-07-20 00:00:00"
2879,"2016-07-21 00:00:00"
2913,"2016-07-22 00:00:00"
3191,"2016-07-23 00:00:00"
3386,"2016-07-24 00:00:00"
3150,"2016-07-25 00:00:00"
2809,"2016-07-26 00:00:00"
3104,"2016-07-27 00:00:00"
3055,"2016-07-28 00:00:00"
3174,"2016-07-29 00:00:00"
3459,"2016-07-30 00:00:00"
3468,"2016-07-31 00:00:00"
3115,"2016-08-01 00:00:00"
2922,"2016-08-02 00:00:00"
2899,"2016-08-03 00:00:00"
2951,"2016-08-04 00:00:00"
2934,"2016-08-05 00:00:00"
3238,"2016-08-06 00:00:00"
3360,"2016-08-07 00:00:00"
3178,"2016-08-08 00:00:00"
2880,"2016-08-09 00:00:00"
3041,"2016-08-10 00:00:00"
2785,"2016-08-11 00:00:00"
2908,"2016-08-12 00:00:00"
3164,"2016-08-13 00:00:00"
3505,"2016-08-14 00:00:00"
2938,"2016-08-15 00:00:00"
2936,"2016-08-16 00:00:00"
2680,"2016-08-17 00:00:00"
2902,"2016-08-18 00:00:00"
3016,"2016-08-19 00:00:00"
3185,"2016-08-20 00:00:00"
3237,"2016-08-21 00:00:00"
2945,"2016-08-22 00:00:00"
2802,"2016-08-23 00:00:00"
2857,"2016-08-24 00:00:00"
2725,"2016-08-25 00:00:00"
2802,"2016-08-26 00:00:00"
3073,"2016-08-27 00:00:00"
3264,"2016-08-28 00:00:00"
2955,"2016-08-29 00:00:00"
2754,"2016-08-30 00:00:00"
2717,"2016-08-31 00:00:00"
2657,"2016-09-01 00:00:00"
2849,"2016-09-02 00:00:00"
3127,"2016-09-03 00:00:00"
3166,"2016-09-04 00:00:00"
3084,"2016-09-05 00:00:00"
2762,"2016-09-06 00:00:00"
2599,"2016-09-07 00:00:00"
2642,"2016-09-08 00:00:00"
2859,"2016-09-09 00:00:00"
3080,"2016-09-10 00:00:00"
3172,"2016-09-11 00:00:00"
2711,"2016-09-12 00:00:00"
2602,"2016-09-13 00:00:00"
2617,"2016-09-14 00:00:00"
2503,"2016-09-15 00:00:00"
2572,"2016-09-16 00:00:00"
3068,"2016-09-17 00:00:00"
3091,"2016-09-18 00:00:00"
2825,"2016-09-19 00:00:00"
2571,"2016-09-20 00:00:00"
2567,"2016-09-21 00:00:00"
2474,"2016-09-22 00:00:00"
2596,"2016-09-23 00:00:00"
2978,"2016-09-24 00:00:00"
3028,"2016-09-25 00:00:00"
2712,"2016-09-26 00:00:00"
2520,"2016-09-27 00:00:00"
2568,"2016-09-28 00:00:00"
2498,"2016-09-29 00:00:00"
2570,"2016-09-30 00:00:00"
2861,"2016-10-01 00:00:00"
2870,"2016-10-02 00:00:00"
2542,"2016-10-03 00:00:00"
2424,"2016-10-04 00:00:00"
2384,"2016-10-05 00:00:00"
2431,"2016-10-06 00:00:00"
2544,"2016-10-07 00:00:00"
2741,"2016-10-08 00:00:00"
2979,"2016-10-09 00:00:00"
2525,"2016-10-10 00:00:00"
2451,"2016-10-11 00:00:00"
2484,"2016-10-12 00:00:00"
2350,"2016-10-13 00:00:00"
2495,"2016-10-14 00:00:00"
2862,"2016-10-15 00:00:00"
2880,"2016-10-16 00:00:00"
2843,"2016-10-17 00:00:00"
2549,"2016-10-18 00:00:00"
2563,"2016-10-19 00:00:00"
2410,"2016-10-20 00:00:00"
2605,"2016-10-21 00:00:00"
2926,"2016-10-22 00:00:00"
3098,"2016-10-23 00:00:00"
2574,"2016-10-24 00:00:00"
2531,"2016-10-25 00:00:00"
2506,"2016-10-26 00:00:00"
2544,"2016-10-27 00:00:00"
2681,"2016-10-28 00:00:00"
2751,"2016-10-29 00:00:00"
2760,"2016-10-30 00:00:00"
2509,"2016-10-31 00:00:00"
2222,"2016-11-01 00:00:00"
2350,"2016-11-02 00:00:00"
2430,"2016-11-03 00:00:00"
2470,"2016-11-04 00:00:00"
2863,"2016-11-05 00:00:00"
2982,"2016-11-06 00:00:00"
2733,"2016-11-07 00:00:00"
2272,"2016-11-08 00:00:00"
1928,"2016-11-09 00:00:00"
2200,"2016-11-10 00:00:00"
2473,"2016-11-11 00:00:00"
2815,"2016-11-12 00:00:00"
2921,"2016-11-13 00:00:00"
2608,"2016-11-14 00:00:00"
2525,"2016-11-15 00:00:00"
2534,"2016-11-16 00:00:00"
2436,"2016-11-17 00:00:00"
2525,"2016-11-18 00:00:00"
2748,"2016-11-19 00:00:00"
2897,"2016-11-20 00:00:00"
2676,"2016-11-21 00:00:00"
2496,"2016-11-22 00:00:00"
2411,"2016-11-23 00:00:00"
1718,"2016-11-24 00:00:00"
1625,"2016-11-25 00:00:00"
2542,"2016-11-26 00:00:00"
2816,"2016-11-27 00:00:00"
2531,"2016-11-28 00:00:00"
2388,"2016-11-29 00:00:00"
2539,"2016-11-30 00:00:00"
2274,"2016-12-01 00:00:00"
2410,"2016-12-02 00:00:00"
2601,"2016-12-03 00:00:00"
2903,"2016-12-04 00:00:00"
2624,"2016-12-05 00:00:00"
2278,"2016-12-06 00:00:00"
2356,"2016-12-07 00:00:00"
2353,"2016-12-08 00:00:00"
2360,"2016-12-09 00:00:00"
2589,"2016-12-10 00:00:00"
2648,"2016-12-11 00:00:00"
2526,"2016-12-12 00:00:00"
2307,"2016-12-13 00:00:00"
2372,"2016-12-14 00:00:00"
2239,"2016-12-15 00:00:00"
2199,"2016-12-16 00:00:00"
2451,"2016-12-17 00:00:00"
2466,"2016-12-18 00:00:00"
2442,"2016-12-19 00:00:00"
2463,"2016-12-20 00:00:00"
2665,"2016-12-21 00:00:00"
2640,"2016-12-22 00:00:00"
2469,"2016-12-23 00:00:00"
2124,"2016-12-24 00:00:00"
1284,"2016-12-25 00:00:00"
1949,"2016-12-26 00:00:00"
3022,"2016-12-27 00:00:00"
3272,"2016-12-28 00:00:00"
3413,"2016-12-29 00:00:00"
3377,"2016-12-30 00:00:00"
3187,"2016-12-31 00:00:00"
2410,"2017-01-01 00:00:00"
2905,"2017-01-02 00:00:00"
2982,"2017-01-03 00:00:00"
2891,"2017-01-04 00:00:00"
2818,"2017-01-05 00:00:00"
2852,"2017-01-06 00:00:00"
3180,"2017-01-07 00:00:00"
3219,"2017-01-08 00:00:00"
2800,"2017-01-09 00:00:00"
2545,"2017-01-10 00:00:00"
2385,"2017-01-11 00:00:00"
2462,"2017-01-12 00:00:00"
2690,"2017-01-13 00:00:00"
3258,"2017-01-14 00:00:00"
3392,"2017-01-15 00:00:00"
3278,"2017-01-16 00:00:00"
2859,"2017-01-17 00:00:00"
2708,"2017-01-18 00:00:00"
2530,"2017-01-19 00:00:00"
2392,"2017-01-20 00:00:00"
3097,"2017-01-21 00:00:00"
3262,"2017-01-22 00:00:00"
2890,"2017-01-23 00:00:00"
2533,"2017-01-24 00:00:00"
2611,"2017-01-25 00:00:00"
2551,"2017-01-26 00:00:00"
2679,"2017-01-27 00:00:00"
3253,"2017-01-28 00:00:00"
3393,"2017-01-29 00:00:00"
2947,"2017-01-30 00:00:00"
2864,"2017-01-31 00:00:00"
2839,"2017-02-01 00:00:00"
2598,"2017-02-02 00:00:00"
2645,"2017-02-03 00:00:00"
3167,"2017-02-04 00:00:00"
3135,"2017-02-05 00:00:00"
2435,"2017-02-06 00:00:00"
2539,"2017-02-07 00:00:00"
2760,"2017-02-08 00:00:00"
2734,"2017-02-09 00:00:00"
2699,"2017-02-10 00:00:00"
3243,"2017-02-11 00:00:00"
3576,"2017-02-12 00:00:00"
3032,"2017-02-13 00:00:00"
2472,"2017-02-14 00:00:00"
3028,"2017-02-15 00:00:00"
2963,"2017-02-16 00:00:00"
3011,"2017-02-17 00:00:00"
3419,"2017-02-18 00:00:00"
3782,"2017-02-19 00:00:00"
3539,"2017-02-20 00:00:00"
3185,"2017-02-21 00:00:00"
3048,"2017-02-22 00:00:00"
2945,"2017-02-23 00:00:00"
3084,"2017-02-24 00:00:00"
3472,"2017-02-25 00:00:00"
3696,"2017-02-26 00:00:00"
3184,"2017-02-27 00:00:00"
2846,"2017-02-28 00:00:00"
2771,"2017-03-01 00:00:00"
2778,"2017-03-02 00:00:00"
2862,"2017-03-03 00:00:00"
3317,"2017-03-04 00:00:00"
3554,"2017-03-05 00:00:00"
3132,"2017-03-06 00:00:00"
2799,"2017-03-07 00:00:00"
2884,"2017-03-08 00:00:00"
2770,"2017-03-09 00:00:00"
2951,"2017-03-10 00:00:00"
3372,"2017-03-11 00:00:00"
3643,"2017-03-12 00:00:00"
3270,"2017-03-13 00:00:00"
2948,"2017-03-14 00:00:00"
3049,"2017-03-15 00:00:00"
2955,"2017-03-16 00:00:00"
3078,"2017-03-17 00:00:00"
3182,"2017-03-18 00:00:00"
3699,"2017-03-19 00:00:00"
3314,"2017-03-20 00:00:00"
2937,"2017-03-21 00:00:00"
3022,"2017-03-22 00:00:00"
2927,"2017-03-23 00:00:00"
3000,"2017-03-24 00:00:00"
3350,"2017-03-25 00:00:00"
3724,"2017-03-26 00:00:00"
3308,"2017-03-27 00:00:00"
3127,"2017-03-28 00:00:00"
3187,"2017-03-29 00:00:00"
3180,"2017-03-30 00:00:00"
3063,"2017-03-31 00:00:00"
3368,"2017-04-01 00:00:00"
3497,"2017-04-02 00:00:00"
3122,"2017-04-03 00:00:00"
2822,"2017-04-04 00:00:00"
2977,"2017-04-05 00:00:00"
3083,"2017-04-06 00:00:00"
3477,"2017-04-07 00:00:00"
3515,"2017-04-08 00:00:00"
3569,"2017-04-09 00:00:00"
3282,"2017-04-10 00:00:00"
2974,"2017-04-11 00:00:00"
3005,"2017-04-12 00:00:00"
3129,"2017-04-13 00:00:00"
3251,"2017-04-14 00:00:00"
3428,"2017-04-15 00:00:00"
3188,"2017-04-16 00:00:00"
2980,"2017-04-17 00:00:00"
3061,"2017-04-18 00:00:00"
3215,"2017-04-19 00:00:00"
3069,"2017-04-20 00:00:00"
3042,"2017-04-21 00:00:00"
3635,"2017-04-22 00:00:00"
3635,"2017-04-23 00:00:00"
3330,"2017-04-24 00:00:00"
2969,"2017-04-25 00:00:00"
2934,"2017-04-26 00:00:00"
3110,"2017-04-27 00:00:00"
3089,"2017-04-28 00:00:00"
3479,"2017-04-29 00:00:00"
3746,"2017-04-30 00:00:00"
3360,"2017-05-01 00:00:00"
3178,"2017-05-02 00:00:00"
2936,"2017-05-03 00:00:00"
3469,"2017-05-04 00:00:00"
3237,"2017-05-05 00:00:00"
3467,"2017-05-06 00:00:00"
3529,"2017-05-07 00:00:00"
3063,"2017-05-08 00:00:00"
2802,"2017-05-09 00:00:00"
3168,"2017-05-10 00:00:00"
2926,"2017-05-11 00:00:00"
2996,"2017-05-12 00:00:00"
3297,"2017-05-13 00:00:00"
3465,"2017-05-14 00:00:00"
3384,"2017-05-15 00:00:00"
3161,"2017-05-16 00:00:00"
3073,"2017-05-17 00:00:00"
3011,"2017-05-18 00:00:00"
3131,"2017-05-19 00:00:00"
3237,"2017-05-20 00:00:00"
3534,"2017-05-21 00:00:00"
3219,"2017-05-22 00:00:00"
3063,"2017-05-23 00:00:00"
3106,"2017-05-24 00:00:00"
3066,"2017-05-25 00:00:00"
3076,"2017-05-26 00:00:00"
3322,"2017-05-27 00:00:00"
3437,"2017-05-28 00:00:00"
3327,"2017-05-29 00:00:00"
3113,"2017-05-30 00:00:00"
3359,"2017-05-31 00:00:00"
3183,"2017-06-01 00:00:00"
3211,"2017-06-02 00:00:00"
3314,"2017-06-03 00:00:00"
3579,"2017-06-04 00:00:00"
3167,"2017-06-05 00:00:00"
3089,"2017-06-06 00:00:00"
3141,"2017-06-07 00:00:00"
2207,"2017-06-08 00:00:00"
3790,"2017-06-09 00:00:00"
3619,"2017-06-10 00:00:00"
3692,"2017-06-11 00:00:00"
3219,"2017-06-12 00:00:00"
2944,"2017-06-13 00:00:00"
3046,"2017-06-14 00:00:00"
3132,"2017-06-15 00:00:00"
3154,"2017-06-16 00:00:00"
3456,"2017-06-17 00:00:00"
3544,"2017-06-18 00:00:00"
3230,"2017-06-19 00:00:00"
3226,"2017-06-20 00:00:00"
3294,"2017-06-21 00:00:00"
3377,"2017-06-22 00:00:00"
3378,"2017-06-23 00:00:00"
3556,"2017-06-24 00:00:00"
3812,"2017-06-25 00:00:00"
3616,"2017-06-26 00:00:00"
3167,"2017-06-27 00:00:00"
3224,"2017-06-28 00:00:00"
3292,"2017-06-29 00:00:00"
3315,"2017-06-30 00:00:00"
3582,"2017-07-01 00:00:00"
3566,"2017-07-02 00:00:00"
3576,"2017-07-03 00:00:00"
3146,"2017-07-04 00:00:00"
2963,"2017-07-05 00:00:00"
3387,"2017-07-06 00:00:00"
3444,"2017-07-07 00:00:00"
3989,"2017-07-08 00:00:00"
3871,"2017-07-09 00:00:00"
3608,"2017-07-10 00:00:00"
3283,"2017-07-11 00:00:00"
3355,"2017-07-12 00:00:00"
3391,"2017-07-13 00:00:00"
4249,"2017-07-14 00:00:00"
3965,"2017-07-15 00:00:00"
4158,"2017-07-16 00:00:00"
3701,"2017-07-17 00:00:00"
3479,"2017-07-18 00:00:00"
3373,"2017-07-19 00:00:00"
3579,"2017-07-20 00:00:00"
3628,"2017-07-21 00:00:00"
3961,"2017-07-22 00:00:00"
4097,"2017-07-23 00:00:00"
4126,"2017-07-24 00:00:00"
4018,"2017-07-25 00:00:00"
1625,"2017-07-26 00:00:00"
